,property_id,check_in_date,room_category,successful_bookings,capacity
2729,17559,2022-05-28,rt2,38,39
2730,17559,2022-05-28,rt3,14,16
2731,17559,2022-05-28,rt4,13,14
2732,17560,2022-05-28,rt1,29,40
2733,17560,2022-05-28,rt2,34,45
2734,17560,2022-05-28,rt3,18,25
2735,17560,2022-05-28,rt4,9,13
2736,17561,2022-05-28,rt1,24,26
2737,17561,2022-05-28,rt2,32,36
2738,17561,2022-05-28,rt3,17,19
2739,17561,2022-05-28,rt4,4,4
2740,17562,2022-05-28,rt1,13,20
2741,17562,2022-05-28,rt2,17,30
2742,17562,2022-05-28,rt3,18,27
2743,17562,2022-05-28,rt4,3,6
2744,17563,2022-05-28,rt1,25,25
2745,17563,2022-05-28,rt2,40,44
2746,17563,2022-05-28,rt3,15,16
2747,17563,2022-05-28,rt4,17,19
2748,17564,2022-05-28,rt1,9,16
2749,17564,2022-05-28,rt2,24,40
2750,17564,2022-05-28,rt3,15,24
2751,17564,2022-05-28,rt4,10,17
2752,18558,2022-05-28,rt1,12,15
2753,18558,2022-05-28,rt2,23,30
2754,18558,2022-05-28,rt3,19,26
2755,18558,2022-05-28,rt4,13,20
2756,18559,2022-05-28,rt1,24,42
2757,18559,2022-05-28,rt2,27,44
2758,18559,2022-05-28,rt3,13,23
2759,18559,2022-05-28,rt4,12,19
2760,18560,2022-05-28,rt1,24,30
2761,18560,2022-05-28,rt2,33,40
2762,18560,2022-05-28,rt3,24,24
2763,18560,2022-05-28,rt4,13,15
2764,18561,2022-05-28,rt1,31,33
2765,18561,2022-05-28,rt2,34,40
2766,18561,2022-05-28,rt3,24,25
2767,18561,2022-05-28,rt4,9,9
2768,18562,2022-05-28,rt1,32,38
2769,18562,2022-05-28,rt2,31,34
2770,18562,2022-05-28,rt3,27,29
2771,18562,2022-05-28,rt4,19,20
2772,18563,2022-05-28,rt1,19,27
2773,18563,2022-05-28,rt2,20,29
2774,18563,2022-05-28,rt3,16,23
2775,18563,2022-05-28,rt4,13,18
2776,19558,2022-05-28,rt1,25,40
2777,19558,2022-05-28,rt2,25,39
2778,19558,2022-05-28,rt3,13,21
2779,19558,2022-05-28,rt4,5,7
2780,19559,2022-05-28,rt1,18,24
2781,19559,2022-05-28,rt2,30,41
2782,19559,2022-05-28,rt3,19,27
2783,19559,2022-05-28,rt4,2,3
2784,19560,2022-05-28,rt1,24,26
2785,19560,2022-05-28,rt2,33,38
2786,19560,2022-05-28,rt3,17,19
2787,19560,2022-05-28,rt4,15,16
2788,19561,2022-05-28,rt1,26,36
2789,19561,2022-05-28,rt2,31,45
2790,19561,2022-05-28,rt3,20,29
2791,19561,2022-05-28,rt4,5,7
2792,19562,2022-05-28,rt1,26,30
2793,19562,2022-05-28,rt2,23,23
2794,19562,2022-05-28,rt3,26,29
2795,19562,2022-05-28,rt4,14,14
2796,19563,2022-05-28,rt1,22,30
2797,19563,2022-05-28,rt2,35,45
2798,19563,2022-05-28,rt3,22,29
2799,19563,2022-05-28,rt4,5,6
2800,16558,2022-05-29,rt1,14,19
2801,16558,2022-05-29,rt2,16,22
2802,16558,2022-05-29,rt3,7,8
2803,16558,2022-05-29,rt4,3,3
2804,16559,2022-05-29,rt1,23,30
2805,16559,2022-05-29,rt2,31,41
2806,16559,2022-05-29,rt3,27,32
2807,16559,2022-05-29,rt4,15,18
2808,16560,2022-05-29,rt1,20,34
2809,16560,2022-05-29,rt2,19,34
2810,16560,2022-05-29,rt3,11,20
2811,16560,2022-05-29,rt4,4,7
2812,16561,2022-05-29,rt1,11,18
2813,16561,2022-05-29,rt2,19,24
2814,16561,2022-05-29,rt3,17,21
2815,16561,2022-05-29,rt4,8,10
2816,16562,2022-05-29,rt1,17,31
2817,16562,2022-05-29,rt2,25,43
2818,16562,2022-05-29,rt3,11,18
2819,16562,2022-05-29,rt4,3,6
2820,16563,2022-05-29,rt1,34,41
2821,16563,2022-05-29,rt2,27,38
2822,16563,2022-05-29,rt3,14,20
2823,16563,2022-05-29,rt4,12,18
2824,17558,2022-05-29,rt1,12,19
2825,17558,2022-05-29,rt2,34,50
2826,17558,2022-05-29,rt3,17,27
2827,17558,2022-05-29,rt4,4,6
2828,17559,2022-05-29,rt1,22,32
2829,17559,2022-05-29,rt2,33,39
2830,17559,2022-05-29,rt3,11,16
2831,17559,2022-05-29,rt4,11,14
2832,17560,2022-05-29,rt1,22,40
2833,17560,2022-05-29,rt2,27,45
2834,17560,2022-05-29,rt3,17,25
2835,17560,2022-05-29,rt4,8,13
2836,17561,2022-05-29,rt1,19,26
2837,17561,2022-05-29,rt2,27,36
2838,17561,2022-05-29,rt3,14,19
2839,17561,2022-05-29,rt4,3,4
2840,17562,2022-05-29,rt1,9,20
2841,17562,2022-05-29,rt2,14,30
2842,17562,2022-05-29,rt3,13,27
2843,17562,2022-05-29,rt4,2,6
2844,17563,2022-05-29,rt1,17,25
2845,17563,2022-05-29,rt2,30,44
2846,17563,2022-05-29,rt3,13,16
2847,17563,2022-05-29,rt4,13,19
2848,17564,2022-05-29,rt1,8,16
2849,17564,2022-05-29,rt2,21,40
2850,17564,2022-05-29,rt3,13,24
2851,17564,2022-05-29,rt4,7,17
2852,18558,2022-05-29,rt1,8,15
2853,18558,2022-05-29,rt2,20,30
2854,18558,2022-05-29,rt3,17,26
2855,18558,2022-05-29,rt4,11,20
2856,18559,2022-05-29,rt1,20,42
2857,18559,2022-05-29,rt2,25,44
2858,18559,2022-05-29,rt3,11,23
2859,18559,2022-05-29,rt4,9,19
2860,18560,2022-05-29,rt1,25,30
2861,18560,2022-05-29,rt2,30,40
2862,18560,2022-05-29,rt3,18,24
2863,18560,2022-05-29,rt4,12,15
2864,18561,2022-05-29,rt1,26,33
2865,18561,2022-05-29,rt2,27,40
2866,18561,2022-05-29,rt3,20,25
2867,18561,2022-05-29,rt4,7,9
2868,18562,2022-05-29,rt1,32,38
2869,18562,2022-05-29,rt2,28,34
2870,18562,2022-05-29,rt3,24,29
2871,18562,2022-05-29,rt4,15,20
2872,18563,2022-05-29,rt1,17,27
2873,18563,2022-05-29,rt2,16,29
2874,18563,2022-05-29,rt3,14,23
2875,18563,2022-05-29,rt4,11,18
2876,19558,2022-05-29,rt1,19,40
2877,19558,2022-05-29,rt2,19,39
2878,19558,2022-05-29,rt3,11,21
2879,19558,2022-05-29,rt4,4,7
2880,19559,2022-05-29,rt1,15,24
2881,19559,2022-05-29,rt2,28,41
2882,19559,2022-05-29,rt3,18,27
2883,19559,2022-05-29,rt4,2,3
2884,19560,2022-05-29,rt1,22,26
2885,19560,2022-05-29,rt2,31,38
2886,19560,2022-05-29,rt3,15,19
2887,19560,2022-05-29,rt4,10,16
2888,19561,2022-05-29,rt1,23,36
2889,19561,2022-05-29,rt2,29,45
2890,19561,2022-05-29,rt3,16,29
2891,19561,2022-05-29,rt4,4,7
2892,19562,2022-05-29,rt1,22,30
2893,19562,2022-05-29,rt2,19,23
2894,19562,2022-05-29,rt3,20,29
2895,19562,2022-05-29,rt4,9,14
2896,19563,2022-05-29,rt1,19,30
2897,19563,2022-05-29,rt2,27,45
2898,19563,2022-05-29,rt3,19,29
2899,19563,2022-05-29,rt4,3,6
2900,16558,2022-05-30,rt1,10,19
2901,16558,2022-05-30,rt2,11,22
2902,16558,2022-05-30,rt3,4,8
2903,16558,2022-05-30,rt4,2,3
2904,16559,2022-05-30,rt2,24,41
2905,16559,2022-05-30,rt1,14,30
2906,16559,2022-05-30,rt3,17,32
2907,16559,2022-05-30,rt4,9,18
2908,16560,2022-05-30,rt1,15,34
2909,16560,2022-05-30,rt2,12,34
2910,16560,2022-05-30,rt3,8,20
2911,16560,2022-05-30,rt4,2,7
2912,16561,2022-05-30,rt1,9,18
2913,16561,2022-05-30,rt2,13,24
2914,16561,2022-05-30,rt3,11,21
2915,16561,2022-05-30,rt4,6,10
2916,16562,2022-05-30,rt1,12,31
2917,16562,2022-05-30,rt2,16,43
2918,16562,2022-05-30,rt3,8,18
2919,16562,2022-05-30,rt4,3,6
2920,16563,2022-05-30,rt1,20,41
2921,16563,2022-05-30,rt2,20,38
2922,16563,2022-05-30,rt3,10,20
2923,16563,2022-05-30,rt4,10,18
2924,17558,2022-05-30,rt1,8,19
2925,17558,2022-05-30,rt2,23,50
2926,17558,2022-05-30,rt3,10,27
2927,17558,2022-05-30,rt4,3,6
2928,17559,2022-05-30,rt1,18,32
2929,17559,2022-05-30,rt2,21,39
2930,17559,2022-05-30,rt3,8,16
2931,17559,2022-05-30,rt4,8,14
2932,17560,2022-05-30,rt1,15,40
2933,17560,2022-05-30,rt2,19,45
2934,17560,2022-05-30,rt3,12,25
2935,17560,2022-05-30,rt4,5,13
2936,17561,2022-05-30,rt1,14,26
2937,17561,2022-05-30,rt2,22,36
2938,17561,2022-05-30,rt3,11,19
2939,17561,2022-05-30,rt4,3,4
2940,17562,2022-05-30,rt1,10,20
2941,17562,2022-05-30,rt2,9,30
2942,17562,2022-05-30,rt3,9,27
2943,17562,2022-05-30,rt4,2,6
2944,17563,2022-05-30,rt1,11,25
2945,17563,2022-05-30,rt2,20,44
2946,17563,2022-05-30,rt3,8,16
2947,17563,2022-05-30,rt4,10,19
2948,17564,2022-05-30,rt1,7,16
2949,17564,2022-05-30,rt2,13,40
2950,17564,2022-05-30,rt3,8,24
2951,17564,2022-05-30,rt4,6,17
2952,18558,2022-05-30,rt1,7,15
2953,18558,2022-05-30,rt2,12,30
2954,18558,2022-05-30,rt3,13,26
2955,18558,2022-05-30,rt4,9,20
2956,18559,2022-05-30,rt1,16,42
2957,18559,2022-05-30,rt2,18,44
2958,18559,2022-05-30,rt3,7,23
2959,18559,2022-05-30,rt4,6,19
2960,18560,2022-05-30,rt1,15,30
2961,18560,2022-05-30,rt2,22,40
2962,18560,2022-05-30,rt3,11,24
2963,18560,2022-05-30,rt4,9,15
2964,18561,2022-05-30,rt1,17,33
2965,18561,2022-05-30,rt2,19,40
2966,18561,2022-05-30,rt3,13,25
2967,18561,2022-05-30,rt4,4,9
2968,18562,2022-05-30,rt1,20,38
2969,18562,2022-05-30,rt2,17,34
2970,18562,2022-05-30,rt3,14,29
2971,18562,2022-05-30,rt4,10,20
2972,18563,2022-05-30,rt1,11,27
2973,18563,2022-05-30,rt2,14,29
2974,18563,2022-05-30,rt3,11,23
2975,18563,2022-05-30,rt4,8,18
2976,19558,2022-05-30,rt1,17,40
2977,19558,2022-05-30,rt2,13,39
2978,19558,2022-05-30,rt3,8,21
2979,19558,2022-05-30,rt4,3,7
2980,19559,2022-05-30,rt1,10,24
2981,19559,2022-05-30,rt2,22,41
2982,19559,2022-05-30,rt3,10,27
2983,19559,2022-05-30,rt4,1,3
2984,19560,2022-05-30,rt1,14,26
2985,19560,2022-05-30,rt2,19,38
2986,19560,2022-05-30,rt3,9,19
2987,19560,2022-05-30,rt4,8,16
2988,19561,2022-05-30,rt1,14,36
2989,19561,2022-05-30,rt2,16,45
2990,19561,2022-05-30,rt3,12,29
2991,19561,2022-05-30,rt4,3,7
2992,19562,2022-05-30,rt1,17,30
2993,19562,2022-05-30,rt2,12,23
2994,19562,2022-05-30,rt3,13,29
2995,19562,2022-05-30,rt4,7,14
2996,19563,2022-05-30,rt3,12,29
2997,19563,2022-05-30,rt1,13,30
2998,19563,2022-05-30,rt2,18,45
2999,19563,2022-05-30,rt4,2,6
3000,16558,2022-05-31,rt1,10,19
3001,16558,2022-05-31,rt2,12,22
3002,16558,2022-05-31,rt3,4,8
3003,16558,2022-05-31,rt4,2,3
3004,16559,2022-05-31,rt1,16,30
3005,16559,2022-05-31,rt2,25,41
3006,16559,2022-05-31,rt3,16,32
3007,16559,2022-05-31,rt4,8,18
3008,16560,2022-05-31,rt1,16,34
3009,16560,2022-05-31,rt2,12,34
3010,16560,2022-05-31,rt3,9,20
3011,16560,2022-05-31,rt4,2,7
3012,16561,2022-05-31,rt1,9,18
3013,16561,2022-05-31,rt2,12,24
3014,16561,2022-05-31,rt3,11,21
3015,16561,2022-05-31,rt4,5,10
3016,16562,2022-05-31,rt1,12,31
3017,16562,2022-05-31,rt2,20,43
3018,16562,2022-05-31,rt3,7,18
3019,16562,2022-05-31,rt4,2,6
3020,16563,2022-05-31,rt1,20,41
3021,16563,2022-05-31,rt2,17,38
3022,16563,2022-05-31,rt3,11,20
3023,16563,2022-05-31,rt4,9,18
3024,17558,2022-05-31,rt1,10,19
3025,17558,2022-05-31,rt2,18,50
3026,17558,2022-05-31,rt3,11,27
3027,17558,2022-05-31,rt4,3,6
3028,17559,2022-05-31,rt1,14,32
3029,17559,2022-05-31,rt2,22,39
3030,17559,2022-05-31,rt3,7,16
3031,17559,2022-05-31,rt4,7,14
3032,17560,2022-05-31,rt1,18,40
3033,17560,2022-05-31,rt2,20,45
3034,17560,2022-05-31,rt3,12,25
3035,17560,2022-05-31,rt4,6,13
3036,17561,2022-05-31,rt1,15,26
3037,17561,2022-05-31,rt2,18,36
3038,17561,2022-05-31,rt3,10,19
3039,17561,2022-05-31,rt4,3,4
3040,17562,2022-05-31,rt1,6,20
3041,17562,2022-05-31,rt2,11,30
3042,17562,2022-05-31,rt3,9,27
3043,17562,2022-05-31,rt4,3,6
3044,17563,2022-05-31,rt1,15,25
3045,17563,2022-05-31,rt2,27,44
3046,17563,2022-05-31,rt3,8,16
3047,17563,2022-05-31,rt4,10,19
3048,17564,2022-05-31,rt1,5,16
3049,17564,2022-05-31,rt2,13,40
3050,17564,2022-05-31,rt3,9,24
3051,17564,2022-05-31,rt4,6,17
3052,18558,2022-05-31,rt1,6,15
3053,18558,2022-05-31,rt2,14,30
3054,18558,2022-05-31,rt3,10,26
3055,18558,2022-05-31,rt4,8,20
3056,18559,2022-05-31,rt1,15,42
3057,18559,2022-05-31,rt2,14,44
3058,18559,2022-05-31,rt3,9,23
3059,18559,2022-05-31,rt4,6,19
3060,18560,2022-05-31,rt2,18,40
3061,18560,2022-05-31,rt1,12,30
3062,18560,2022-05-31,rt3,14,24
3063,18560,2022-05-31,rt4,9,15
3064,18561,2022-05-31,rt1,18,33
3065,18561,2022-05-31,rt2,23,40
3066,18561,2022-05-31,rt3,13,25
3067,18561,2022-05-31,rt4,5,9
3068,18562,2022-05-31,rt1,22,38
3069,18562,2022-05-31,rt2,20,34
3070,18562,2022-05-31,rt3,13,29
3071,18562,2022-05-31,rt4,10,20
3072,18563,2022-05-31,rt1,12,27
3073,18563,2022-05-31,rt2,13,29
3074,18563,2022-05-31,rt3,12,23
3075,18563,2022-05-31,rt4,7,18
3076,19558,2022-05-31,rt1,14,40
3077,19558,2022-05-31,rt2,14,39
3078,19558,2022-05-31,rt3,6,21
3079,19558,2022-05-31,rt4,3,7
3080,19559,2022-05-31,rt1,9,24
3081,19559,2022-05-31,rt2,20,41
3082,19559,2022-05-31,rt3,10,27
3083,19559,2022-05-31,rt4,2,3
3084,19560,2022-05-31,rt1,12,26
3085,19560,2022-05-31,rt2,21,38
3086,19560,2022-05-31,rt3,10,19
3087,19560,2022-05-31,rt4,8,16
3088,19561,2022-05-31,rt1,12,36
3089,19561,2022-05-31,rt2,20,45
3090,19561,2022-05-31,rt3,11,29
3091,19561,2022-05-31,rt4,3,7
3092,19562,2022-05-31,rt1,15,30
3093,19562,2022-05-31,rt2,11,23
3094,19562,2022-05-31,rt3,14,29
3095,19562,2022-05-31,rt4,7,14
3096,19563,2022-05-31,rt1,13,30
3097,19563,2022-05-31,rt2,18,45
3098,19563,2022-05-31,rt3,10,29
3099,19563,2022-05-31,rt4,3,6
3100,16558,2022-06-01,rt1,9,19
3101,16558,2022-06-01,rt2,9,22
3102,16558,2022-06-01,rt3,4,8
3103,16558,2022-06-01,rt4,2,3
3104,16559,2022-06-01,rt1,14,30
3105,16559,2022-06-01,rt2,21,41
3106,16559,2022-06-01,rt3,15,32
3107,16559,2022-06-01,rt4,8,18
3108,16560,2022-06-01,rt1,15,34
3109,16560,2022-06-01,rt2,14,34
3110,16560,2022-06-01,rt3,8,20
3111,16560,2022-06-01,rt4,3,7
3112,16561,2022-06-01,rt1,10,18
3113,16561,2022-06-01,rt2,12,24
3114,16561,2022-06-01,rt3,11,21
3115,16561,2022-06-01,rt4,6,10
3116,16562,2022-06-01,rt1,14,31
3117,16562,2022-06-01,rt2,19,43
3118,16562,2022-06-01,rt3,8,18
3119,16562,2022-06-01,rt4,3,6
3120,16563,2022-06-01,rt1,23,41
3121,16563,2022-06-01,rt2,22,38
3122,16563,2022-06-01,rt3,10,20
3123,16563,2022-06-01,rt4,10,18
3124,17558,2022-06-01,rt1,8,19
3125,17558,2022-06-01,rt2,19,50
3126,17558,2022-06-01,rt3,11,27
3127,17558,2022-06-01,rt4,2,6
3128,17559,2022-06-01,rt1,17,32
3129,17559,2022-06-01,rt2,21,39
3130,17559,2022-06-01,rt3,7,16
3131,17559,2022-06-01,rt4,7,14
3132,17560,2022-06-01,rt1,17,40
3133,17560,2022-06-01,rt2,18,45
3134,17560,2022-06-01,rt3,9,25
3135,17560,2022-06-01,rt4,6,13
3136,17561,2022-06-01,rt1,14,26
3137,17561,2022-06-01,rt2,16,36
3138,17561,2022-06-01,rt3,9,19
3139,17561,2022-06-01,rt4,3,4
3140,17562,2022-06-01,rt1,7,20
3141,17562,2022-06-01,rt2,10,30
3142,17562,2022-06-01,rt3,9,27
3143,17562,2022-06-01,rt4,2,6
3144,17563,2022-06-01,rt1,12,25
3145,17563,2022-06-01,rt2,22,44
3146,17563,2022-06-01,rt3,9,16
3147,17563,2022-06-01,rt4,9,19
3148,17564,2022-06-01,rt1,5,16
3149,17564,2022-06-01,rt2,15,40
3150,17564,2022-06-01,rt3,8,24
3151,17564,2022-06-01,rt4,5,17
3152,18558,2022-06-01,rt1,6,15
3153,18558,2022-06-01,rt2,14,30
3154,18558,2022-06-01,rt3,11,26
3155,18558,2022-06-01,rt4,8,20
3156,18559,2022-06-01,rt1,14,42
3157,18559,2022-06-01,rt2,16,44
3158,18559,2022-06-01,rt3,8,23
3159,18559,2022-06-01,rt4,6,19
3160,18560,2022-06-01,rt1,18,30
3161,18560,2022-06-01,rt2,21,40
3162,18560,2022-06-01,rt3,12,24
3163,18560,2022-06-01,rt4,8,15
3164,18561,2022-06-01,rt1,19,33
3165,18561,2022-06-01,rt2,18,40
3166,18561,2022-06-01,rt3,13,25
3167,18561,2022-06-01,rt4,4,9
3168,18562,2022-06-01,rt1,20,38
3169,18562,2022-06-01,rt2,17,34
3170,18562,2022-06-01,rt3,16,29
3171,18562,2022-06-01,rt4,9,20
3172,18563,2022-06-01,rt1,12,27
3173,18563,2022-06-01,rt2,12,29
3174,18563,2022-06-01,rt3,9,23
3175,18563,2022-06-01,rt4,7,18
3176,19558,2022-06-01,rt1,12,40
3177,19558,2022-06-01,rt2,15,39
3178,19558,2022-06-01,rt3,7,21
3179,19558,2022-06-01,rt4,2,7
3180,19559,2022-06-01,rt1,11,24
3181,19559,2022-06-01,rt2,18,41
3182,19559,2022-06-01,rt3,11,27
3183,19559,2022-06-01,rt4,1,3
3184,19560,2022-06-01,rt1,14,26
3185,19560,2022-06-01,rt2,18,38
3186,19560,2022-06-01,rt3,9,19
3187,19560,2022-06-01,rt4,9,16
3188,19561,2022-06-01,rt1,15,36
3189,19561,2022-06-01,rt2,20,45
3190,19561,2022-06-01,rt3,13,29
3191,19561,2022-06-01,rt4,3,7
3192,19562,2022-06-01,rt1,18,30
3193,19562,2022-06-01,rt2,10,23
3194,19562,2022-06-01,rt3,15,29
3195,19562,2022-06-01,rt4,7,14
3196,19563,2022-06-01,rt1,14,30
3197,19563,2022-06-01,rt2,19,45
3198,19563,2022-06-01,rt3,12,29
3199,19563,2022-06-01,rt4,3,6
3200,16558,2022-06-02,rt1,9,19
3201,16558,2022-06-02,rt2,10,22
3202,16558,2022-06-02,rt3,4,8
3203,16558,2022-06-02,rt4,2,3
3204,16559,2022-06-02,rt1,17,30
3205,16559,2022-06-02,rt2,24,41
3206,16559,2022-06-02,rt3,16,32
3207,16559,2022-06-02,rt4,9,18
3208,16560,2022-06-02,rt1,15,34
3209,16560,2022-06-02,rt2,14,34
3210,16560,2022-06-02,rt3,8,20
3211,16560,2022-06-02,rt4,2,7
3212,16561,2022-06-02,rt1,11,18
3213,16561,2022-06-02,rt2,11,24
3214,16561,2022-06-02,rt3,10,21
3215,16561,2022-06-02,rt4,6,10
3216,16562,2022-06-02,rt1,13,31
3217,16562,2022-06-02,rt2,20,43
3218,16562,2022-06-02,rt3,8,18
3219,16562,2022-06-02,rt4,2,6
3220,16563,2022-06-02,rt1,23,41
3221,16563,2022-06-02,rt2,18,38
3222,16563,2022-06-02,rt3,10,20
3223,16563,2022-06-02,rt4,10,18
3224,17558,2022-06-02,rt1,7,19
3225,17558,2022-06-02,rt2,21,50
3226,17558,2022-06-02,rt3,10,27
3227,17558,2022-06-02,rt4,2,6
3228,17559,2022-06-02,rt1,20,32
3229,17559,2022-06-02,rt2,24,39
3230,17559,2022-06-02,rt3,8,16
3231,17559,2022-06-02,rt4,8,14
3232,17560,2022-06-02,rt1,20,40
3233,17560,2022-06-02,rt2,18,45
3234,17560,2022-06-02,rt3,10,25
3235,17560,2022-06-02,rt4,5,13
3236,17561,2022-06-02,rt1,18,26
3237,17561,2022-06-02,rt2,20,36
3238,17561,2022-06-02,rt3,9,19
3239,17561,2022-06-02,rt4,3,4
3240,17562,2022-06-02,rt1,8,20
3241,17562,2022-06-02,rt2,10,30
3242,17562,2022-06-02,rt3,10,27
3243,17562,2022-06-02,rt4,3,6
3244,17563,2022-06-02,rt1,13,25
3245,17563,2022-06-02,rt2,26,44
3246,17563,2022-06-02,rt3,9,16
3247,17563,2022-06-02,rt4,8,19
3248,17564,2022-06-02,rt1,6,16
3249,17564,2022-06-02,rt2,17,40
3250,17564,2022-06-02,rt3,10,24
3251,17564,2022-06-02,rt4,6,17
3252,18558,2022-06-02,rt1,6,15
3253,18558,2022-06-02,rt2,13,30
3254,18558,2022-06-02,rt3,11,26
3255,18558,2022-06-02,rt4,10,20
3256,18559,2022-06-02,rt1,14,42
3257,18559,2022-06-02,rt2,17,44
3258,18559,2022-06-02,rt3,8,23
3259,18559,2022-06-02,rt4,6,19
3260,18560,2022-06-02,rt1,16,30
3261,18560,2022-06-02,rt2,21,40
3262,18560,2022-06-02,rt3,12,24
3263,18560,2022-06-02,rt4,7,15
3264,18561,2022-06-02,rt1,17,33
3265,18561,2022-06-02,rt2,19,40
3266,18561,2022-06-02,rt3,14,25
3267,18561,2022-06-02,rt4,4,9
3268,18562,2022-06-02,rt1,19,38
3269,18562,2022-06-02,rt2,17,34
3270,18562,2022-06-02,rt3,13,29
3271,18562,2022-06-02,rt4,10,20
3272,18563,2022-06-02,rt1,10,27
3273,18563,2022-06-02,rt2,13,29
3274,18563,2022-06-02,rt3,9,23
3275,18563,2022-06-02,rt4,8,18
3276,19558,2022-06-02,rt1,13,40
3277,19558,2022-06-02,rt2,13,39
3278,19558,2022-06-02,rt3,8,21
3279,19558,2022-06-02,rt4,3,7
3280,19559,2022-06-02,rt1,10,24
3281,19559,2022-06-02,rt2,18,41
3282,19559,2022-06-02,rt3,11,27
3283,19559,2022-06-02,rt4,1,3
3284,19560,2022-06-02,rt1,12,26
3285,19560,2022-06-02,rt2,19,38
3286,19560,2022-06-02,rt3,10,19
3287,19560,2022-06-02,rt4,8,16
3288,19561,2022-06-02,rt1,14,36
3289,19561,2022-06-02,rt2,18,45
3290,19561,2022-06-02,rt3,11,29
3291,19561,2022-06-02,rt4,2,7
3292,19562,2022-06-02,rt1,17,30
3293,19562,2022-06-02,rt2,10,23
3294,19562,2022-06-02,rt3,15,29
3295,19562,2022-06-02,rt4,8,14
3296,19563,2022-06-02,rt3,11,29
3297,19563,2022-06-02,rt1,14,30
3298,19563,2022-06-02,rt2,17,45
3299,19563,2022-06-02,rt4,3,6
3300,16558,2022-06-03,rt1,8,19
3301,16558,2022-06-03,rt2,13,22
3302,16558,2022-06-03,rt3,4,8
3303,16558,2022-06-03,rt4,2,3
3304,16559,2022-06-03,rt2,22,41
3305,16559,2022-06-03,rt1,16,30
3306,16559,2022-06-03,rt3,19,32
3307,16559,2022-06-03,rt4,11,18
3308,16560,2022-06-03,rt1,14,34
3309,16560,2022-06-03,rt2,13,34
3310,16560,2022-06-03,rt3,9,20
3311,16560,2022-06-03,rt4,2,7
3312,16561,2022-06-03,rt1,9,18
3313,16561,2022-06-03,rt2,14,24
3314,16561,2022-06-03,rt3,11,21
3315,16561,2022-06-03,rt4,4,10
3316,16562,2022-06-03,rt1,12,31
3317,16562,2022-06-03,rt2,18,43
3318,16562,2022-06-03,rt3,7,18
3319,16562,2022-06-03,rt4,2,6
3320,16563,2022-06-03,rt1,20,41
3321,16563,2022-06-03,rt2,22,38
3322,16563,2022-06-03,rt3,11,20
3323,16563,2022-06-03,rt4,9,18
3324,17558,2022-06-03,rt1,8,19
3325,17558,2022-06-03,rt2,20,50
3326,17558,2022-06-03,rt3,11,27
3327,17558,2022-06-03,rt4,3,6
3328,17559,2022-06-03,rt1,18,32
3329,17559,2022-06-03,rt2,21,39
3330,17559,2022-06-03,rt3,8,16
3331,17559,2022-06-03,rt4,7,14
3332,17560,2022-06-03,rt1,17,40
3333,17560,2022-06-03,rt2,18,45
3334,17560,2022-06-03,rt3,10,25
3335,17560,2022-06-03,rt4,6,13
3336,17561,2022-06-03,rt1,14,26
3337,17561,2022-06-03,rt2,16,36
3338,17561,2022-06-03,rt3,12,19
3339,17561,2022-06-03,rt4,3,4
3340,17562,2022-06-03,rt1,8,20
3341,17562,2022-06-03,rt2,9,30
3342,17562,2022-06-03,rt3,9,27
3343,17562,2022-06-03,rt4,2,6
3344,17563,2022-06-03,rt1,12,25
3345,17563,2022-06-03,rt2,23,44
3346,17563,2022-06-03,rt3,7,16
3347,17563,2022-06-03,rt4,11,19
3348,17564,2022-06-03,rt1,5,16
3349,17564,2022-06-03,rt2,14,40
3350,17564,2022-06-03,rt3,7,24
3351,17564,2022-06-03,rt4,5,17
3352,18558,2022-06-03,rt1,7,15
3353,18558,2022-06-03,rt2,11,30
3354,18558,2022-06-03,rt3,12,26
3355,18558,2022-06-03,rt4,9,20
3356,18559,2022-06-03,rt1,16,42
3357,18559,2022-06-03,rt2,16,44
3358,18559,2022-06-03,rt3,8,23
3359,18559,2022-06-03,rt4,6,19
3360,18560,2022-06-03,rt1,18,30
3361,18560,2022-06-03,rt2,20,40
3362,18560,2022-06-03,rt3,12,24
3363,18560,2022-06-03,rt4,8,15
3364,18561,2022-06-03,rt1,20,33
3365,18561,2022-06-03,rt2,18,40
3366,18561,2022-06-03,rt3,13,25
3367,18561,2022-06-03,rt4,4,9
3368,18562,2022-06-03,rt1,20,38
3369,18562,2022-06-03,rt2,18,34
3370,18562,2022-06-03,rt3,15,29
3371,18562,2022-06-03,rt4,8,20
3372,18563,2022-06-03,rt1,10,27
3373,18563,2022-06-03,rt2,14,29
3374,18563,2022-06-03,rt3,10,23
3375,18563,2022-06-03,rt4,8,18
3376,19558,2022-06-03,rt1,13,40
3377,19558,2022-06-03,rt2,15,39
3378,19558,2022-06-03,rt3,8,21
3379,19558,2022-06-03,rt4,2,7
3380,19559,2022-06-03,rt1,10,24
3381,19559,2022-06-03,rt2,17,41
3382,19559,2022-06-03,rt3,12,27
3383,19559,2022-06-03,rt4,2,3
3384,19560,2022-06-03,rt1,11,26
3385,19560,2022-06-03,rt2,18,38
3386,19560,2022-06-03,rt3,12,19
3387,19560,2022-06-03,rt4,9,16
3388,19561,2022-06-03,rt1,17,36
3389,19561,2022-06-03,rt2,18,45
3390,19561,2022-06-03,rt3,13,29
3391,19561,2022-06-03,rt4,3,7
3392,19562,2022-06-03,rt1,15,30
3393,19562,2022-06-03,rt2,13,23
